Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_mediata,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2018S008363    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,698,Dijous,Dj,Laboral,2018,11,Novembre,1,13,Matí,No hi ha causa mediata,425700.54 ,4582054.85,2.110242,41.384746
2018S002365    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",90400,Alberes                                           ,65,Diumenge,Dg,Laboral,2018,3,Març,25,14,Tarda,No hi ha causa mediata,425703.25 ,4585497.29,2.109852,41.41575
2018S002830    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701486,k zona franca / calle 3                           ,27,Divendres,Dv,Laboral,2018,4,Abril,13,15,Tarda,No hi ha causa mediata,425708.31 ,4576395.25,2.111029,41.333773
2018S004162    ,4,Les Corts,21,Pedralbes,115400,Esplugues                                         ,80,Dimarts,Dm,Laboral,2018,5,Maig,29,17,Tarda,No hi ha causa mediata,425708.33 ,4582699.9 ,2.110256,41.390556
2018S005088    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,121275,Feixa Llarga                                      ,1,Dilluns,Dl,Laboral,2018,7,Juliol,2,17,Tarda,No hi ha causa mediata,425721.77 ,4576591.2 ,2.111166,41.335539
2018S000456    ,4,Les Corts,21,Pedralbes,333400,Exèrcit / González Tablas                         ,,Dijous,Dj,Laboral,2018,1,Gener,18,8,Matí,No hi ha causa mediata,425722.31 ,4582086.78,2.110499,41.385035
2018S003960    ,4,Les Corts,21,Pedralbes,333400,González Tablas / Exèrcit                         ,,Dimarts,Dm,Laboral,2018,5,Maig,22,18,Tarda,No hi ha causa mediata,425722.31 ,4582086.78,2.110499,41.385035
2018S009892    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,175478,k                                                 ,10,Divendres,Dv,Laboral,2018,12,Desembre,28,7,Matí,No hi ha causa mediata,425733.78 ,4576045.61,2.111376,41.330626
2018S003205    ,4,Les Corts,21,Pedralbes,148500,Gran Capità                                       ,1,Dimecres,Dc,Laboral,2018,4,Abril,25,18,Tarda,No hi ha causa mediata,425737.42 ,4582335.79,2.110649,41.387279
2018S005041    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal / González Tablas                        ,,Dissabte,Ds,Laboral,2018,6,Juny,30,14,Tarda,No hi ha causa mediata,425755.73 ,4581989.81,2.11091,41.384165
2018S000726    ,4,Les Corts,21,Pedralbes,144601,Diagonal / González Tablas                        ,,Dissabte,Ds,Laboral,2018,1,Gener,27,8,Matí,Alcoholèmia,425755.73 ,4581989.81,2.11091,41.384165
2018S009949    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal / González Tablas                        ,,Dilluns,Dl,Laboral,2018,12,Desembre,31,8,Matí,No hi ha causa mediata,425755.73 ,4581989.81,2.11091,41.384165
2018S000963    ,4,Les Corts,21,Pedralbes,144601,Diagonal / González Tablas                        ,,Dilluns,Dl,Laboral,2018,2,Febrer,5,10,Matí,No hi ha causa mediata,425755.73 ,4581989.81,2.11091,41.384165
2018S008874    ,4,Les Corts,20,la Maternitat i Sant Ramon,700945,Manuel Azaña                                      ,2,Dimarts,Dm,Laboral,2018,11,Novembre,20,20,Tarda,No hi ha causa mediata,425757.3  ,4581247.67,2.11102,41.377481
2018S003615    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,653-659   ,Dimecres,Dc,Laboral,2018,5,Maig,9,22,Nit,Drogues o medicaments,425772.51 ,4581960.58,2.111114,41.383903
2018S001767    ,4,Les Corts,21,Pedralbes,7305,Exèrcit / Trias i Giró                            ,,Diumenge,Dg,Laboral,2018,3,Març,4,15,Tarda,No hi ha causa mediata,425780.00,4582172.54,2.111178,41.385813
2018S005605    ,4,Les Corts,21,Pedralbes,213806,Esplugues / Miret i Sans                          ,,Dijous,Dj,Laboral,2018,7,Juliol,19,20,Tarda,No hi ha causa mediata,425782.15 ,4582777.9 ,2.114223,41.375996
2018S007705    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701486,Transversal 6                                     ,38,Dimecres,Dc,Laboral,2018,10,Octubre,10,15,Tarda,No hi ha causa mediata,425799.67 ,4576431.04,2.114873,41.330753
2018S001674    ,4,Les Corts,21,Pedralbes,328003,Sor Eulàlia d'Anzizu / Santa Caterina de Siena    ,,Divendres,Dv,Laboral,2018,3,Març,2,8,Matí,No hi ha causa mediata,425805.71 ,4582557.95,2.114089,41.401201
2018S009590    ,4,Les Corts,20,la Maternitat i Sant Ramon,96407,Xile / Pisuerga                                   ,,Dissabte,Ds,Laboral,2018,12,Desembre,15,11,Matí,No hi ha causa mediata,425814.16 ,4581261.58,2.114089,41.401201
2018S005697    ,4,Les Corts,20,la Maternitat i Sant Ramon,96407,Xile                                              ,22,Dilluns,Dl,Laboral,2018,7,Juliol,23,15,Tarda,No hi ha causa mediata,425819.31 ,4581227.73,2.114089,41.401201
2018S001461    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,694-696   ,Divendres,Dv,Laboral,2018,2,Febrer,23,9,Matí,No hi ha causa mediata,425819.56 ,4582083.33,2.114089,41.401201
2018S000026    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,694-696   ,Dimarts,Dm,Laboral,2018,1,Gener,2,14,Tarda,No hi ha causa mediata,425819.56 ,4582083.33,2.114507,41.376856
2018S004879    ,4,Les Corts,21,Pedralbes,144601,Diagonal                                          ,694-696   ,Dilluns,Dl,Laboral,2018,6,Juny,25,19,Tarda,No hi ha causa mediata,425819.56 ,4582083.33,2.114166,41.406581
2018S004888    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,694-696   ,Dilluns,Dl,Laboral,2018,6,Juny,25,19,Tarda,No hi ha causa mediata,425819.56 ,4582083.33,2.114345,41.401554
2018S000331    ,4,Les Corts,21,Pedralbes,144601,Diagonal                                          ,694-696   ,Dissabte,Ds,Laboral,2018,1,Gener,13,19,Tarda,No hi ha causa mediata,425819.56 ,4582083.33,2.114345,41.401554
2018S001211    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,694-696   ,Dimarts,Dm,Laboral,2018,2,Febrer,13,21,Tarda,No hi ha causa mediata,425819.56 ,4582083.33,2.114345,41.401554
2018S008929    ,4,Les Corts,21,Pedralbes,144601,Diagonal                                          ,694-696   ,Dijous,Dj,Laboral,2018,11,Novembre,22,12,Matí,No hi ha causa mediata,425819.56 ,4582083.33,2.114345,41.407084
2018S002377    ,4,Les Corts,21,Pedralbes,144601,Diagonal                                          ,694-696   ,Dilluns,Dl,Laboral,2018,3,Març,26,14,Tarda,No hi ha causa mediata,425819.56 ,4582083.33,2.114345,41.407084
2018S002712    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,694-696   ,Dilluns,Dl,Laboral,2018,4,Abril,9,19,Tarda,No hi ha causa mediata,425819.56 ,4582083.33,2.114872,41.375935
2018S001429    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,694-696   ,Dijous,Dj,Laboral,2018,2,Febrer,22,11,Matí,No hi ha causa mediata,425819.56 ,4582083.33,2.114581,41.401417
2018S004252    ,4,Les Corts,21,Pedralbes,115400,Esplugues / Abadessa Olzet                        ,,Divendres,Dv,Laboral,2018,6,Juny,1,15,Tarda,No hi ha causa mediata,425830.85 ,4582929.72,2.115598,41.331359
2018S009796    ,5,Sarrià-Sant Gervasi,23,Sarrià,353805,Vallvidrera / Bosc                                ,71,Dissabte,Ds,Laboral,2018,12,Desembre,22,18,Tarda,No hi ha causa mediata,425835.73 ,4584725.64,2.114746,41.400479
2018S001244    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701486,Longitudinal 10 / Transversal 6                   ,0,Dijous,Dj,Laboral,2018,2,Febrer,15,8,Matí,No hi ha causa mediata,425837.44 ,4576344.00,2.11495,41.385664
2018S007108    ,4,Les Corts,20,la Maternitat i Sant Ramon,102306,Diagonal / Doctor Marañón                         ,,Divendres,Dv,Laboral,2018,9,Setembre,21,11,Matí,No hi ha causa mediata,425852.58 ,4582020.45,2.11495,41.385664
2018S001708    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal / Doctor Marañón                         ,,Divendres,Dv,Laboral,2018,3,Març,2,19,Tarda,No hi ha causa mediata,425852.58 ,4582020.45,2.11495,41.385664
2018S008385    ,4,Les Corts,21,Pedralbes,144601,Diagonal / Doctor Marañón                         ,,Divendres,Dv,Laboral,2018,11,Novembre,2,9,Matí,Alcoholèmia,425852.58 ,4582020.45,2.11495,41.385664
2018S002357    ,4,Les Corts,20,la Maternitat i Sant Ramon,102306,Diagonal / Doctor Marañón                         ,,Diumenge,Dg,Laboral,2018,3,Març,25,8,Matí,No hi ha causa mediata,425852.58 ,4582020.45,2.11495,41.385664
2018S000937    ,4,Les Corts,21,Pedralbes,144601,Diagonal / Doctor Marañón                         ,,Diumenge,Dg,Laboral,2018,2,Febrer,4,13,Matí,No hi ha causa mediata,425852.58 ,4582020.45,2.11495,41.385664
2018S005115    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal / Doctor Marañón                         ,,Dimarts,Dm,Laboral,2018,7,Juliol,3,8,Matí,No hi ha causa mediata,425852.58 ,4582020.45,2.114828,41.396307
2018S006859    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal / Doctor Marañón                         ,,Dimecres,Dc,Laboral,2018,9,Setembre,12,10,Matí,No hi ha causa mediata,425852.58 ,4582020.45,2.114828,41.396307
2018S004560    ,4,Les Corts,21,Pedralbes,144601,Diagonal / Doctor Marañón                         ,,Dijous,Dj,Laboral,2018,6,Juny,14,13,Matí,No hi ha causa mediata,425852.58 ,4582020.45,2.114828,41.396307
2018S007688    ,4,Les Corts,20,la Maternitat i Sant Ramon,102306,Doctor Marañón / Diagonal                         ,,Dimecres,Dc,Laboral,2018,10,Octubre,10,8,Matí,No hi ha causa mediata,425852.58 ,4582020.45,2.114935,41.393192
2018S007126    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal / Doctor Marañón                         ,,Divendres,Dv,Laboral,2018,9,Setembre,21,17,Tarda,No hi ha causa mediata,425852.58 ,4582020.45,2.114935,41.393192
2018S004515    ,4,Les Corts,21,Pedralbes,144601,Diagonal / Doctor Marañón                         ,,Dimarts,Dm,Laboral,2018,6,Juny,12,19,Tarda,No hi ha causa mediata,425852.58 ,4582020.45,2.115126,41.382678
2018S007154    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal / Doctor Marañón                         ,,Diumenge,Dg,Laboral,2018,9,Setembre,23,0,Nit,No hi ha causa mediata,425852.58 ,4582020.45,2.115847,41.329428
2018S005901    ,4,Les Corts,20,la Maternitat i Sant Ramon,339815,Torre Melina                                      ,2,Dilluns,Dl,Laboral,2018,7,Juliol,30,18,Tarda,No hi ha causa mediata,425863.86 ,4581118.8 ,2.115994,41.328539
2018S000095    ,4,Les Corts,21,Pedralbes,115400,Esplugues / Pearson                               ,,Divendres,Dv,Laboral,2018,1,Gener,5,9,Matí,Estat de la senyalització,425864.66 ,4583080.18,2.115232,41.384871
2018S009843    ,4,Les Corts,21,Pedralbes,115400,Esplugues                                         ,112,Dilluns,Dl,Laboral,2018,12,Desembre,24,19,Tarda,No hi ha causa mediata,425869.53 ,4583046.72,2.115446,41.377356
2018S001404    ,4,Les Corts,21,Pedralbes,115400,Esplugues                                         ,112,Dimecres,Dc,Laboral,2018,2,Febrer,21,15,Tarda,No hi ha causa mediata,425869.53 ,4583046.72,2.115115,41.402253
2018S000939    ,5,Sarrià-Sant Gervasi,23,Sarrià,701268,B-20 (Besòs)                                      ,K65       ,Diumenge,Dg,Laboral,2018,2,Febrer,4,15,Tarda,No hi ha causa mediata,425886.72 ,4583460.91,2.115426,41.38806
2018S009714    ,5,Sarrià-Sant Gervasi,23,Sarrià,701501,Dalt (Besòs)                                      ,K65       ,Dimecres,Dc,Laboral,2018,12,Desembre,19,17,Tarda,No hi ha causa mediata,425886.72 ,4583460.91,2.115411,41.392658
2018S005518    ,4,Les Corts,21,Pedralbes,328003,Dulcet / Sor Eulàlia d'Anzizu                     ,,Dimarts,Dm,Laboral,2018,7,Juliol,17,8,Matí,No hi ha causa mediata,425904.78 ,4582652.19,2.116234,41.334729
2018S009429    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,700134,Tranversal 8 / Longitudinal 8                     ,0,Dilluns,Dl,Laboral,2018,12,Desembre,10,11,Matí,No hi ha causa mediata,425907.11 ,4576216.36,2.116278,41.332829
2018S000314    ,4,Les Corts,20,la Maternitat i Sant Ramon,102306,Doctor Marañón                                    ,42-50     ,Dissabte,Ds,Laboral,2018,1,Gener,13,0,Nit,No hi ha causa mediata,425908.37 ,4581939.69,2.11538,41.402238
2018S002890    ,4,Les Corts,20,la Maternitat i Sant Ramon,102306,Doctor Marañón                                    ,42-50     ,Dilluns,Dl,Laboral,2018,4,Abril,16,10,Matí,No hi ha causa mediata,425908.37 ,4581939.69,2.11538,41.402238
2018S001506    ,5,Sarrià-Sant Gervasi,23,Sarrià,701501,B-20 (Llobregat)                                  ,K65       ,Dissabte,Ds,Laboral,2018,2,Febrer,24,14,Tarda,No hi ha causa mediata,425910.22 ,4583445.84,2.11538,41.402238
2018S003853    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Dalt (Llobregat)                                  ,K65       ,Dijous,Dj,Laboral,2018,5,Maig,17,12,Matí,No hi ha causa mediata,425910.22 ,4583445.84,2.11538,41.402238
2018S007122    ,5,Sarrià-Sant Gervasi,23,Sarrià,320908,Sarrià a Vallvidrera                              ,113,Divendres,Dv,Laboral,2018,9,Setembre,21,18,Tarda,No hi ha causa mediata,425915.48 ,4584548.47,2.115794,41.39578
2018S003622    ,5,Sarrià-Sant Gervasi,23,Sarrià,700969,Dalt (Besòs)                                      ,K66       ,Dijous,Dj,Laboral,2018,5,Maig,10,9,Matí,No hi ha causa mediata,425926.91 ,4583547.96,2.11603,41.386949
2018S008155    ,4,Les Corts,21,Pedralbes,359200,Pedralbes                                         ,63,Dijous,Dj,Laboral,2018,10,Octubre,25,18,Tarda,No hi ha causa mediata,425930.16 ,4583113.07,2.115815,41.403135
2018S009142    ,4,Les Corts,21,Pedralbes,601,Abadessa Olzet / Cavallers                        ,,Dijous,Dj,Laboral,2018,11,Novembre,29,20,Tarda,No hi ha causa mediata,425941.29 ,4582822.55,2.115867,41.402925
2018S004805    ,4,Les Corts,21,Pedralbes,169023,Jordi Girona                                      ,8,Divendres,Dv,Laboral,2018,6,Juny,22,10,Matí,No hi ha causa mediata,425943.05 ,4582326.54,2.115867,41.402925
2018S006036    ,5,Sarrià-Sant Gervasi,23,Sarrià,700969,Dalt (Besòs)                                      ,K67       ,Divendres,Dv,Laboral,2018,8,Agost,3,15,Tarda,No hi ha causa mediata,425957.43 ,4583635.47,2.115867,41.402925
2018S009416    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,649-651   ,Dilluns,Dl,Laboral,2018,12,Desembre,10,15,Tarda,No hi ha causa mediata,425960.22 ,4582013.24,2.115867,41.402925
2018S008655    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,649-651   ,Dilluns,Dl,Laboral,2018,11,Novembre,12,8,Matí,No hi ha causa mediata,425960.22 ,4582013.24,2.115905,41.402931
2018S007202    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,649-651   ,Dimarts,Dm,Laboral,2018,9,Setembre,25,16,Tarda,No hi ha causa mediata,425960.22 ,4582013.24,2.115905,41.402931
2018S005712    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,649-651   ,Dimarts,Dm,Laboral,2018,7,Juliol,24,6,Matí,No hi ha causa mediata,425960.22 ,4582013.24,2.116299,41.375909
2018S000395    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,700127,Transversal 11 / Major de Mercabarna              ,,Dimarts,Dm,Laboral,2018,1,Gener,16,9,Matí,No hi ha causa mediata,425964.47 ,4575862.85,2.116156,41.397515
2018S001575    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,700127,Número 6 Zona Franca                              ,99,Dimarts,Dm,Laboral,2018,2,Febrer,27,13,Matí,No hi ha causa mediata,425967.66 ,4575584.75,2.117136,41.326796
2018S002039    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,700127,Número 6 Zona Franca / K                          ,111,Dimarts,Dm,Laboral,2018,3,Març,13,18,Tarda,Excés de velocitat o inadequada,425967.66 ,4575584.75,2.117138,41.333131
2018S001951    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs)                                   ,K180      ,Dissabte,Ds,Laboral,2018,3,Març,10,8,Matí,No hi ha causa mediata,425968.24 ,4577058.68,2.117249,41.330928
2018S009488    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Dalt (Llobregat)                                  ,E9        ,Dimecres,Dc,Laboral,2018,12,Desembre,12,20,Tarda,No hi ha causa mediata,425982.38 ,4583777.91,2.116634,41.383882
2018S002017    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Dalt (Llobregat)                                  ,E9        ,Dissabte,Ds,Laboral,2018,3,Març,10,18,Tarda,No hi ha causa mediata,425982.38 ,4583777.91,2.116634,41.383882
2018S004171    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Dalt (Llobregat)                                  ,E9        ,Dimecres,Dc,Laboral,2018,5,Maig,30,9,Matí,No hi ha causa mediata,425982.38 ,4583777.91,2.116634,41.383882
2018S001786    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,B-20 (Llobregat)                                  ,E9        ,Dilluns,Dl,Laboral,2018,3,Març,5,10,Matí,No hi ha causa mediata,425982.38 ,4583777.91,2.116634,41.383882
2018S003306    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Dalt (Llobregat)                                  ,E9        ,Dissabte,Ds,Laboral,2018,4,Abril,28,13,Matí,No hi ha causa mediata,425982.38 ,4583777.91,2.117373,41.332873
2018S007905    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Dalt (Llobregat)                                  ,E9        ,Dijous,Dj,Laboral,2018,10,Octubre,18,13,Matí,No hi ha causa mediata,425982.38 ,4583777.91,2.11656,41.398962
2018S002216    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Dalt (Llobregat)                                  ,E9        ,Dilluns,Dl,Laboral,2018,3,Març,19,13,Matí,No hi ha causa mediata,425982.38 ,4583777.91,2.11656,41.398962
2018S007687    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,B-20 (Llobregat)                                  ,E9        ,Dimecres,Dc,Laboral,2018,10,Octubre,10,7,Matí,No hi ha causa mediata,425982.38 ,4583777.91,2.11656,41.398962
2018S006622    ,5,Sarrià-Sant Gervasi,23,Sarrià,701268,Dalt (Llobregat)                                  ,E9        ,Dissabte,Ds,Laboral,2018,9,Setembre,1,14,Tarda,No hi ha causa mediata,425982.38 ,4583777.91,2.117502,41.330028
2018S006091    ,4,Les Corts,20,la Maternitat i Sant Ramon,65200,Cardenal Reig                                     ,11,Dimarts,Dm,Laboral,2018,8,Agost,7,10,Matí,No hi ha causa mediata,425992.16 ,4581190.62,2.117502,41.330028
2018S000174    ,4,Les Corts,20,la Maternitat i Sant Ramon,65200,Cardenal Reig / Pisuerga                          ,,Dilluns,Dl,Laboral,2018,1,Gener,8,13,Matí,No hi ha causa mediata,425992.67 ,4581141.57,2.117502,41.330028
